Tue Aug  4 11:12:12 2020
Program 4: 60s Stillstand
{'Time': 9644, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 6.18, 'IMU_Acc_x': 0.07, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 1141}
{'Time': 43675, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.98, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 43781, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.98, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 43877, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 43981, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.98, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 44079, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.98, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 44175, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44279, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.98, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 44376, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.98, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 44481, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.98, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 44578, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44676, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 44780, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 44877, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44976, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 45081, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 45178, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45276, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 45380, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 45477, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45582, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.76, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 45679, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45776, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45880, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 45977, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46083, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 46179, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46277, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46382, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 46478, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46583, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 46681, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 46776, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46881, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 46979, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 47084, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 47181, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47278, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 47383, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 47480, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47578, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 47683, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 47779, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47884, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 47981, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48078, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48182, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 48279, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48385, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 48481, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48579, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48684, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 48780, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48885, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 48983, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 49079, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49183, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 49281, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 49386, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 49483, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49580, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 49685, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 49782, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49881, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 49986, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 50083, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 5.95, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 50180, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 50285, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 50382, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 50487, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 50583, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 50680, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 50785, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 50882, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 50988, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 51083, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.97, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 51188, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 51286, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 51382, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 51486, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 51584, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 51681, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 51786, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 51884, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 51988, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7498, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 52085, 'Left_wheel_dist': -7413, 'Right_wheel_dist': -7501, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 5.96, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
