Tue Aug  4 12:06:23 2020
Program 4: 60s Stillstand
{'Time': 9641, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 6.03, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 1139}
{'Time': 43680, 'Left_wheel_dist': -11729, 'Right_wheel_dist': -9869, 'IMU_roll': -0.03, 'IMU_pitch': -0.07, 'IMU_yaw': 1.90, 'IMU_Acc_x': -0.01, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.96, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 43780, 'Left_wheel_dist': -11772, 'Right_wheel_dist': -9921, 'IMU_roll': -0.05, 'IMU_pitch': -0.08, 'IMU_yaw': 1.97, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.84, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 43880, 'Left_wheel_dist': -11809, 'Right_wheel_dist': -9969, 'IMU_roll': -0.06, 'IMU_pitch': -0.09, 'IMU_yaw': 2.03, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': 0.15, 'IMU_Acc_z': 9.67, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 43979, 'Left_wheel_dist': -11851, 'Right_wheel_dist': -10015, 'IMU_roll': -0.08, 'IMU_pitch': -0.07, 'IMU_yaw': 2.10, 'IMU_Acc_x': 0.00, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44079, 'Left_wheel_dist': -11888, 'Right_wheel_dist': -10063, 'IMU_roll': -0.06, 'IMU_pitch': -0.06, 'IMU_yaw': 2.16, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': 0.25, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 44178, 'Left_wheel_dist': -11923, 'Right_wheel_dist': -10115, 'IMU_roll': -0.08, 'IMU_pitch': -0.07, 'IMU_yaw': 2.25, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.69, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44277, 'Left_wheel_dist': -11962, 'Right_wheel_dist': -10159, 'IMU_roll': -0.08, 'IMU_pitch': -0.05, 'IMU_yaw': 2.33, 'IMU_Acc_x': 0.03, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.58, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44377, 'Left_wheel_dist': -11997, 'Right_wheel_dist': -10207, 'IMU_roll': -0.05, 'IMU_pitch': -0.05, 'IMU_yaw': 2.42, 'IMU_Acc_x': -0.08, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.69, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 44475, 'Left_wheel_dist': -12036, 'Right_wheel_dist': -10252, 'IMU_roll': -0.06, 'IMU_pitch': -0.06, 'IMU_yaw': 2.49, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.89, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44582, 'Left_wheel_dist': -12080, 'Right_wheel_dist': -10309, 'IMU_roll': -0.07, 'IMU_pitch': -0.04, 'IMU_yaw': 2.57, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.68, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 44681, 'Left_wheel_dist': -12115, 'Right_wheel_dist': -10355, 'IMU_roll': -0.07, 'IMU_pitch': -0.02, 'IMU_yaw': 2.63, 'IMU_Acc_x': -0.04, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.86, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44780, 'Left_wheel_dist': -12156, 'Right_wheel_dist': -10399, 'IMU_roll': -0.07, 'IMU_pitch': -0.02, 'IMU_yaw': 2.69, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.74, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44879, 'Left_wheel_dist': -12195, 'Right_wheel_dist': -10440, 'IMU_roll': -0.07, 'IMU_pitch': -0.01, 'IMU_yaw': 2.74, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.72, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44979, 'Left_wheel_dist': -12237, 'Right_wheel_dist': -10486, 'IMU_roll': -0.04, 'IMU_pitch': -0.00, 'IMU_yaw': 2.79, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.84, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 45078, 'Left_wheel_dist': -12276, 'Right_wheel_dist': -10525, 'IMU_roll': -0.05, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.08, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45176, 'Left_wheel_dist': -12313, 'Right_wheel_dist': -10562, 'IMU_roll': -0.02, 'IMU_pitch': -0.00, 'IMU_yaw': 2.86, 'IMU_Acc_x': 0.10, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.86, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45282, 'Left_wheel_dist': -12357, 'Right_wheel_dist': -10599, 'IMU_roll': -0.02, 'IMU_pitch': 0.00, 'IMU_yaw': 2.89, 'IMU_Acc_x': 0.08, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 45381, 'Left_wheel_dist': -12394, 'Right_wheel_dist': -10634, 'IMU_roll': -0.03, 'IMU_pitch': 0.01, 'IMU_yaw': 2.91, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -0.32, 'IMU_Acc_z': 9.67, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45480, 'Left_wheel_dist': -12433, 'Right_wheel_dist': -10671, 'IMU_roll': -0.04, 'IMU_pitch': 0.01, 'IMU_yaw': 2.95, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': -0.27, 'IMU_Acc_z': 9.72, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45579, 'Left_wheel_dist': -12472, 'Right_wheel_dist': -10708, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 2.98, 'IMU_Acc_x': -0.31, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.68, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45679, 'Left_wheel_dist': -12509, 'Right_wheel_dist': -10743, 'IMU_roll': -0.02, 'IMU_pitch': -0.05, 'IMU_yaw': 3.02, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.98, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45779, 'Left_wheel_dist': -12551, 'Right_wheel_dist': -10780, 'IMU_roll': -0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 3.03, 'IMU_Acc_x': -0.11, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45878, 'Left_wheel_dist': -12588, 'Right_wheel_dist': -10813, 'IMU_roll': -0.04, 'IMU_pitch': -0.01, 'IMU_yaw': 3.04, 'IMU_Acc_x': -0.19, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45978, 'Left_wheel_dist': -12627, 'Right_wheel_dist': -10852, 'IMU_roll': -0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 3.06, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.80, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 46078, 'Left_wheel_dist': -12666, 'Right_wheel_dist': -10891, 'IMU_roll': -0.03, 'IMU_pitch': -0.00, 'IMU_yaw': 3.08, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.74, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 46177, 'Left_wheel_dist': -12699, 'Right_wheel_dist': -10926, 'IMU_roll': -0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 3.11, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.58, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46277, 'Left_wheel_dist': -12738, 'Right_wheel_dist': -10959, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 3.10, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': -0.16, 'IMU_Acc_z': 9.84, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46376, 'Left_wheel_dist': -12773, 'Right_wheel_dist': -10990, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 3.10, 'IMU_Acc_x': -0.01, 'IMU_Acc_y': -0.22, 'IMU_Acc_z': 9.72, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46484, 'Left_wheel_dist': -12812, 'Right_wheel_dist': -11027, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 3.09, 'IMU_Acc_x': -0.15, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.88, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 46577, 'Left_wheel_dist': -12850, 'Right_wheel_dist': -11061, 'IMU_roll': -0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 3.10, 'IMU_Acc_x': -0.24, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.87, 'Loop_dt': 18, 'Acc_Accu': 8}
{'Time': 46678, 'Left_wheel_dist': -12887, 'Right_wheel_dist': -11103, 'IMU_roll': -0.02, 'IMU_pitch': 0.00, 'IMU_yaw': 3.10, 'IMU_Acc_x': 0.34, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 11.00, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 46777, 'Left_wheel_dist': -12921, 'Right_wheel_dist': -11136, 'IMU_roll': -0.03, 'IMU_pitch': -0.05, 'IMU_yaw': 3.09, 'IMU_Acc_x': -0.70, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 8.12, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46885, 'Left_wheel_dist': -12959, 'Right_wheel_dist': -11170, 'IMU_roll': -0.00, 'IMU_pitch': -0.03, 'IMU_yaw': 3.07, 'IMU_Acc_x': -0.13, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.60, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 46978, 'Left_wheel_dist': -12989, 'Right_wheel_dist': -11197, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 3.05, 'IMU_Acc_x': -0.24, 'IMU_Acc_y': -0.27, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 47077, 'Left_wheel_dist': -13022, 'Right_wheel_dist': -11227, 'IMU_roll': -0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 3.06, 'IMU_Acc_x': -0.26, 'IMU_Acc_y': 0.14, 'IMU_Acc_z': 9.91, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47185, 'Left_wheel_dist': -13061, 'Right_wheel_dist': -11266, 'IMU_roll': -0.01, 'IMU_pitch': -0.04, 'IMU_yaw': 3.04, 'IMU_Acc_x': -0.44, 'IMU_Acc_y': 0.13, 'IMU_Acc_z': 9.83, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 47285, 'Left_wheel_dist': -13094, 'Right_wheel_dist': -11304, 'IMU_roll': 0.04, 'IMU_pitch': -0.04, 'IMU_yaw': 3.03, 'IMU_Acc_x': -0.44, 'IMU_Acc_y': 0.13, 'IMU_Acc_z': 9.60, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 47384, 'Left_wheel_dist': -13133, 'Right_wheel_dist': -11341, 'IMU_roll': 0.04, 'IMU_pitch': -0.04, 'IMU_yaw': 3.02, 'IMU_Acc_x': -0.31, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47484, 'Left_wheel_dist': -13170, 'Right_wheel_dist': -11380, 'IMU_roll': 0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.99, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.84, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 47583, 'Left_wheel_dist': -13207, 'Right_wheel_dist': -11419, 'IMU_roll': -0.00, 'IMU_pitch': -0.03, 'IMU_yaw': 2.95, 'IMU_Acc_x': -0.43, 'IMU_Acc_y': -0.26, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47682, 'Left_wheel_dist': -13246, 'Right_wheel_dist': -11461, 'IMU_roll': -0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 2.93, 'IMU_Acc_x': -0.07, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.83, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47782, 'Left_wheel_dist': -13286, 'Right_wheel_dist': -11498, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 2.89, 'IMU_Acc_x': -0.08, 'IMU_Acc_y': -0.34, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47882, 'Left_wheel_dist': -13323, 'Right_wheel_dist': -11535, 'IMU_roll': 0.03, 'IMU_pitch': 0.00, 'IMU_yaw': 2.90, 'IMU_Acc_x': -0.01, 'IMU_Acc_y': 0.34, 'IMU_Acc_z': 9.61, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47981, 'Left_wheel_dist': -13353, 'Right_wheel_dist': -11570, 'IMU_roll': 0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.88, 'IMU_Acc_x': -0.29, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.76, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48080, 'Left_wheel_dist': -13386, 'Right_wheel_dist': -11607, 'IMU_roll': -0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': 0.08, 'IMU_Acc_y': -0.18, 'IMU_Acc_z': 9.94, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48179, 'Left_wheel_dist': -13423, 'Right_wheel_dist': -11646, 'IMU_roll': -0.03, 'IMU_pitch': -0.00, 'IMU_yaw': 2.79, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -0.37, 'IMU_Acc_z': 9.87, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48279, 'Left_wheel_dist': -13464, 'Right_wheel_dist': -11685, 'IMU_roll': -0.03, 'IMU_pitch': -0.00, 'IMU_yaw': 2.75, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -0.29, 'IMU_Acc_z': 9.74, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48379, 'Left_wheel_dist': -13504, 'Right_wheel_dist': -11720, 'IMU_roll': -0.04, 'IMU_pitch': 0.01, 'IMU_yaw': 2.72, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': -0.28, 'IMU_Acc_z': 9.66, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48479, 'Left_wheel_dist': -13547, 'Right_wheel_dist': -11755, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 2.67, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.83, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 48579, 'Left_wheel_dist': -13591, 'Right_wheel_dist': -11790, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 2.64, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.62, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48679, 'Left_wheel_dist': -13635, 'Right_wheel_dist': -11825, 'IMU_roll': 0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 2.59, 'IMU_Acc_x': 0.12, 'IMU_Acc_y': 0.13, 'IMU_Acc_z': 10.07, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48779, 'Left_wheel_dist': -13672, 'Right_wheel_dist': -11860, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 2.54, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.56, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48887, 'Left_wheel_dist': -13713, 'Right_wheel_dist': -11899, 'IMU_roll': 0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 2.50, 'IMU_Acc_x': 0.14, 'IMU_Acc_y': 0.10, 'IMU_Acc_z': 9.73, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 48987, 'Left_wheel_dist': -13748, 'Right_wheel_dist': -11929, 'IMU_roll': 0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 2.46, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.54, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 49086, 'Left_wheel_dist': -13781, 'Right_wheel_dist': -11960, 'IMU_roll': 0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 2.42, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49185, 'Left_wheel_dist': -13818, 'Right_wheel_dist': -11990, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 2.38, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.85, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49285, 'Left_wheel_dist': -13850, 'Right_wheel_dist': -12021, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 2.34, 'IMU_Acc_x': 0.15, 'IMU_Acc_y': 0.09, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 49384, 'Left_wheel_dist': -13881, 'Right_wheel_dist': -12054, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 2.31, 'IMU_Acc_x': -0.02, 'IMU_Acc_y': 0.24, 'IMU_Acc_z': 9.84, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49483, 'Left_wheel_dist': -13911, 'Right_wheel_dist': -12084, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 2.28, 'IMU_Acc_x': 0.10, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49584, 'Left_wheel_dist': -13940, 'Right_wheel_dist': -12112, 'IMU_roll': 0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 2.26, 'IMU_Acc_x': 0.28, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.89, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 49683, 'Left_wheel_dist': -13962, 'Right_wheel_dist': -12139, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 2.24, 'IMU_Acc_x': 0.20, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49782, 'Left_wheel_dist': -13983, 'Right_wheel_dist': -12163, 'IMU_roll': 0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 2.23, 'IMU_Acc_x': 0.19, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49882, 'Left_wheel_dist': -14003, 'Right_wheel_dist': -12184, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 2.22, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.82, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 49981, 'Left_wheel_dist': -14023, 'Right_wheel_dist': -12206, 'IMU_roll': -0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 2.21, 'IMU_Acc_x': 0.07, 'IMU_Acc_y': -0.26, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 50081, 'Left_wheel_dist': -14042, 'Right_wheel_dist': -12226, 'IMU_roll': -0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 2.19, 'IMU_Acc_x': 0.02, 'IMU_Acc_y': -0.27, 'IMU_Acc_z': 9.84, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 50181, 'Left_wheel_dist': -14062, 'Right_wheel_dist': -12246, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 2.17, 'IMU_Acc_x': 0.07, 'IMU_Acc_y': -0.26, 'IMU_Acc_z': 9.85, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 50281, 'Left_wheel_dist': -14079, 'Right_wheel_dist': -12261, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 2.14, 'IMU_Acc_x': 0.12, 'IMU_Acc_y': -0.24, 'IMU_Acc_z': 9.65, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 50381, 'Left_wheel_dist': -14101, 'Right_wheel_dist': -12274, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 2.12, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.16, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 50481, 'Left_wheel_dist': -14119, 'Right_wheel_dist': -12283, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 2.10, 'IMU_Acc_x': 0.10, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.72, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 50588, 'Left_wheel_dist': -14136, 'Right_wheel_dist': -12291, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 2.08, 'IMU_Acc_x': 0.09, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 50688, 'Left_wheel_dist': -14149, 'Right_wheel_dist': -12300, 'IMU_roll': -0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 2.06, 'IMU_Acc_x': -0.01, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.75, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 50786, 'Left_wheel_dist': -14162, 'Right_wheel_dist': -12307, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 2.04, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 50885, 'Left_wheel_dist': -14175, 'Right_wheel_dist': -12315, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 2.03, 'IMU_Acc_x': 0.12, 'IMU_Acc_y': -0.00, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 50984, 'Left_wheel_dist': -14186, 'Right_wheel_dist': -12320, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 2.02, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.76, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 51083, 'Left_wheel_dist': -14195, 'Right_wheel_dist': -12324, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 2.01, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 51182, 'Left_wheel_dist': -14199, 'Right_wheel_dist': -12326, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 2.00, 'IMU_Acc_x': 0.13, 'IMU_Acc_y': 0.18, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 51281, 'Left_wheel_dist': -14201, 'Right_wheel_dist': -12328, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 2.00, 'IMU_Acc_x': 0.10, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 51389, 'Left_wheel_dist': -14206, 'Right_wheel_dist': -12328, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 2.00, 'IMU_Acc_x': -0.02, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.73, 'Loop_dt': 20, 'Acc_Accu': 10}
{'Time': 51487, 'Left_wheel_dist': -14208, 'Right_wheel_dist': -12331, 'IMU_roll': -0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 2.00, 'IMU_Acc_x': 0.00, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 51586, 'Left_wheel_dist': -14208, 'Right_wheel_dist': -12331, 'IMU_roll': -0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 1.99, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 51683, 'Left_wheel_dist': -14210, 'Right_wheel_dist': -12331, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 1.99, 'IMU_Acc_x': 0.03, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 51788, 'Left_wheel_dist': -14210, 'Right_wheel_dist': -12331, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 1.99, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 51886, 'Left_wheel_dist': -14210, 'Right_wheel_dist': -12331, 'IMU_roll': -0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 1.98, 'IMU_Acc_x': -0.09, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 51982, 'Left_wheel_dist': -14210, 'Right_wheel_dist': -12328, 'IMU_roll': -0.00, 'IMU_pitch': 0.00, 'IMU_yaw': 1.99, 'IMU_Acc_x': -0.01, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 52086, 'Left_wheel_dist': -14210, 'Right_wheel_dist': -12328, 'IMU_roll': -0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 1.98, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
