Tue Aug  4 14:59:42 2020
Program 4: 60s Stillstand
{'Time': 9646, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 1135}
{'Time': 43683, 'Left_wheel_dist': 4134, 'Right_wheel_dist': 396, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.12, 'IMU_Acc_x': -0.07, 'IMU_Acc_y': -0.24, 'IMU_Acc_z': 9.71, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 43783, 'Left_wheel_dist': 4110, 'Right_wheel_dist': 370, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 3.14, 'IMU_Acc_x': -0.02, 'IMU_Acc_y': 0.09, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 43883, 'Left_wheel_dist': 4084, 'Right_wheel_dist': 344, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.15, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 43982, 'Left_wheel_dist': 4058, 'Right_wheel_dist': 322, 'IMU_roll': -0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 3.16, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.19, 'IMU_Acc_z': 9.72, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44082, 'Left_wheel_dist': 4031, 'Right_wheel_dist': 298, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.17, 'IMU_Acc_x': -0.09, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 44181, 'Left_wheel_dist': 4005, 'Right_wheel_dist': 276, 'IMU_roll': -0.03, 'IMU_pitch': -0.02, 'IMU_yaw': 3.17, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.34, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44280, 'Left_wheel_dist': 3975, 'Right_wheel_dist': 252, 'IMU_roll': -0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 3.20, 'IMU_Acc_x': -0.07, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44380, 'Left_wheel_dist': 3944, 'Right_wheel_dist': 228, 'IMU_roll': -0.03, 'IMU_pitch': 0.00, 'IMU_yaw': 3.20, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.23, 'IMU_Acc_z': 9.91, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 44479, 'Left_wheel_dist': 3918, 'Right_wheel_dist': 204, 'IMU_roll': -0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 3.20, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': -0.30, 'IMU_Acc_z': 9.73, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44579, 'Left_wheel_dist': 3885, 'Right_wheel_dist': 183, 'IMU_roll': -0.03, 'IMU_pitch': 0.01, 'IMU_yaw': 3.19, 'IMU_Acc_x': 0.20, 'IMU_Acc_y': -0.31, 'IMU_Acc_z': 9.83, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44680, 'Left_wheel_dist': 3855, 'Right_wheel_dist': 161, 'IMU_roll': 0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.18, 'IMU_Acc_x': 0.15, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.75, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 44780, 'Left_wheel_dist': 3829, 'Right_wheel_dist': 141, 'IMU_roll': -0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 3.18, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.73, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44879, 'Left_wheel_dist': 3802, 'Right_wheel_dist': 124, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 3.20, 'IMU_Acc_x': 0.14, 'IMU_Acc_y': 0.32, 'IMU_Acc_z': 9.83, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 44979, 'Left_wheel_dist': 3778, 'Right_wheel_dist': 106, 'IMU_roll': 0.04, 'IMU_pitch': 0.02, 'IMU_yaw': 3.21, 'IMU_Acc_x': 0.08, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45086, 'Left_wheel_dist': 3752, 'Right_wheel_dist': 87, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 3.21, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 45186, 'Left_wheel_dist': 3733, 'Right_wheel_dist': 69, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 3.25, 'IMU_Acc_x': 0.12, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.90, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 45284, 'Left_wheel_dist': 3715, 'Right_wheel_dist': 54, 'IMU_roll': -0.00, 'IMU_pitch': 0.00, 'IMU_yaw': 3.24, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': 0.16, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45383, 'Left_wheel_dist': 3698, 'Right_wheel_dist': 37, 'IMU_roll': 0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 3.24, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': 0.31, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45483, 'Left_wheel_dist': 3682, 'Right_wheel_dist': 17, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.23, 'IMU_Acc_x': -0.01, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 45581, 'Left_wheel_dist': 3669, 'Right_wheel_dist': -2, 'IMU_roll': -0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 3.22, 'IMU_Acc_x': 0.03, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45680, 'Left_wheel_dist': 3656, 'Right_wheel_dist': -19, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 3.21, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.33, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 45788, 'Left_wheel_dist': 3641, 'Right_wheel_dist': -39, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.20, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': -0.24, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 45880, 'Left_wheel_dist': 3628, 'Right_wheel_dist': -54, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.21, 'IMU_Acc_x': -0.01, 'IMU_Acc_y': 0.12, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 8}
{'Time': 45986, 'Left_wheel_dist': 3615, 'Right_wheel_dist': -67, 'IMU_roll': -0.02, 'IMU_pitch': 0.12, 'IMU_yaw': 3.20, 'IMU_Acc_x': 1.15, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.90, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 46085, 'Left_wheel_dist': 3615, 'Right_wheel_dist': -69, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 3.19, 'IMU_Acc_x': 0.29, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.48, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 46182, 'Left_wheel_dist': 3617, 'Right_wheel_dist': -65, 'IMU_roll': 0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 3.19, 'IMU_Acc_x': -0.09, 'IMU_Acc_y': 0.14, 'IMU_Acc_z': 10.04, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46281, 'Left_wheel_dist': 3617, 'Right_wheel_dist': -65, 'IMU_roll': -0.03, 'IMU_pitch': -0.04, 'IMU_yaw': 3.19, 'IMU_Acc_x': -0.58, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.97, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46387, 'Left_wheel_dist': 3617, 'Right_wheel_dist': -67, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 3.19, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.87, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 46485, 'Left_wheel_dist': 3615, 'Right_wheel_dist': -71, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 3.20, 'IMU_Acc_x': -0.47, 'IMU_Acc_y': -0.24, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46584, 'Left_wheel_dist': 3608, 'Right_wheel_dist': -78, 'IMU_roll': -0.02, 'IMU_pitch': -0.04, 'IMU_yaw': 3.20, 'IMU_Acc_x': -0.44, 'IMU_Acc_y': -0.16, 'IMU_Acc_z': 9.74, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46684, 'Left_wheel_dist': 3597, 'Right_wheel_dist': -87, 'IMU_roll': 0.02, 'IMU_pitch': -0.05, 'IMU_yaw': 3.17, 'IMU_Acc_x': -0.38, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 46783, 'Left_wheel_dist': 3587, 'Right_wheel_dist': -98, 'IMU_roll': -0.02, 'IMU_pitch': -0.04, 'IMU_yaw': 3.17, 'IMU_Acc_x': -0.35, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46882, 'Left_wheel_dist': 3576, 'Right_wheel_dist': -111, 'IMU_roll': -0.01, 'IMU_pitch': -0.04, 'IMU_yaw': 3.18, 'IMU_Acc_x': -0.39, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.68, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 46982, 'Left_wheel_dist': 3560, 'Right_wheel_dist': -124, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 3.13, 'IMU_Acc_x': -0.35, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.73, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 47082, 'Left_wheel_dist': 3547, 'Right_wheel_dist': -139, 'IMU_roll': 0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 3.11, 'IMU_Acc_x': -0.35, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47181, 'Left_wheel_dist': 3534, 'Right_wheel_dist': -154, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 3.10, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.83, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47288, 'Left_wheel_dist': 3519, 'Right_wheel_dist': -174, 'IMU_roll': 0.03, 'IMU_pitch': -0.02, 'IMU_yaw': 3.11, 'IMU_Acc_x': -0.31, 'IMU_Acc_y': 0.13, 'IMU_Acc_z': 9.73, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 47387, 'Left_wheel_dist': 3504, 'Right_wheel_dist': -194, 'IMU_roll': -0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 3.11, 'IMU_Acc_x': -0.31, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.76, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47486, 'Left_wheel_dist': 3491, 'Right_wheel_dist': -215, 'IMU_roll': 0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 3.09, 'IMU_Acc_x': -0.09, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47585, 'Left_wheel_dist': 3475, 'Right_wheel_dist': -233, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.07, 'IMU_Acc_x': -0.06, 'IMU_Acc_y': -0.14, 'IMU_Acc_z': 9.86, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47684, 'Left_wheel_dist': 3464, 'Right_wheel_dist': -250, 'IMU_roll': -0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 3.08, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47783, 'Left_wheel_dist': 3456, 'Right_wheel_dist': -263, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 3.11, 'IMU_Acc_x': -0.14, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.72, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47882, 'Left_wheel_dist': 3449, 'Right_wheel_dist': -276, 'IMU_roll': 0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 3.07, 'IMU_Acc_x': -0.08, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 47989, 'Left_wheel_dist': 3443, 'Right_wheel_dist': -287, 'IMU_roll': -0.02, 'IMU_pitch': -0.00, 'IMU_yaw': 3.08, 'IMU_Acc_x': -0.13, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 48089, 'Left_wheel_dist': 3438, 'Right_wheel_dist': -298, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 3.09, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 48187, 'Left_wheel_dist': 3434, 'Right_wheel_dist': -307, 'IMU_roll': -0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 3.07, 'IMU_Acc_x': -0.29, 'IMU_Acc_y': -0.14, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48286, 'Left_wheel_dist': 3427, 'Right_wheel_dist': -316, 'IMU_roll': -0.04, 'IMU_pitch': -0.02, 'IMU_yaw': 3.08, 'IMU_Acc_x': -0.27, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.83, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48386, 'Left_wheel_dist': 3419, 'Right_wheel_dist': -324, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 3.04, 'IMU_Acc_x': -0.04, 'IMU_Acc_y': -0.26, 'IMU_Acc_z': 9.81, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 48484, 'Left_wheel_dist': 3414, 'Right_wheel_dist': -329, 'IMU_roll': -0.02, 'IMU_pitch': 0.00, 'IMU_yaw': 3.04, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.25, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 48583, 'Left_wheel_dist': 3410, 'Right_wheel_dist': -331, 'IMU_roll': 0.03, 'IMU_pitch': -0.00, 'IMU_yaw': 3.04, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': 0.13, 'IMU_Acc_z': 9.76, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48684, 'Left_wheel_dist': 3408, 'Right_wheel_dist': -333, 'IMU_roll': 0.00, 'IMU_pitch': -0.03, 'IMU_yaw': 3.04, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 48782, 'Left_wheel_dist': 3406, 'Right_wheel_dist': -337, 'IMU_roll': -0.02, 'IMU_pitch': -0.04, 'IMU_yaw': 3.03, 'IMU_Acc_x': -0.33, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 48888, 'Left_wheel_dist': 3401, 'Right_wheel_dist': -340, 'IMU_roll': -0.01, 'IMU_pitch': -0.05, 'IMU_yaw': 3.02, 'IMU_Acc_x': -0.39, 'IMU_Acc_y': -0.18, 'IMU_Acc_z': 9.81, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 48988, 'Left_wheel_dist': 3395, 'Right_wheel_dist': -346, 'IMU_roll': 0.00, 'IMU_pitch': -0.05, 'IMU_yaw': 2.99, 'IMU_Acc_x': -0.41, 'IMU_Acc_y': -0.18, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 49088, 'Left_wheel_dist': 3386, 'Right_wheel_dist': -353, 'IMU_roll': -0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 3.01, 'IMU_Acc_x': -0.37, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49187, 'Left_wheel_dist': 3377, 'Right_wheel_dist': -359, 'IMU_roll': 0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 3.01, 'IMU_Acc_x': -0.29, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49287, 'Left_wheel_dist': 3366, 'Right_wheel_dist': -368, 'IMU_roll': 0.00, 'IMU_pitch': -0.03, 'IMU_yaw': 2.97, 'IMU_Acc_x': -0.29, 'IMU_Acc_y': -0.14, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 49386, 'Left_wheel_dist': 3358, 'Right_wheel_dist': -377, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.97, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.85, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49485, 'Left_wheel_dist': 3347, 'Right_wheel_dist': -385, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.97, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49584, 'Left_wheel_dist': 3340, 'Right_wheel_dist': -394, 'IMU_roll': 0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 2.94, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 49691, 'Left_wheel_dist': 3331, 'Right_wheel_dist': -401, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.94, 'IMU_Acc_x': -0.11, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 49790, 'Left_wheel_dist': 3325, 'Right_wheel_dist': -405, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.93, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49889, 'Left_wheel_dist': 3320, 'Right_wheel_dist': -409, 'IMU_roll': 0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.94, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 49988, 'Left_wheel_dist': 3314, 'Right_wheel_dist': -414, 'IMU_roll': 0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 2.89, 'IMU_Acc_x': -0.24, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 50087, 'Left_wheel_dist': 3310, 'Right_wheel_dist': -418, 'IMU_roll': 0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 2.90, 'IMU_Acc_x': -0.25, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 50186, 'Left_wheel_dist': 3303, 'Right_wheel_dist': -425, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.24, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 50285, 'Left_wheel_dist': 3297, 'Right_wheel_dist': -429, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.91, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 50384, 'Left_wheel_dist': 3290, 'Right_wheel_dist': -436, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 50484, 'Left_wheel_dist': 3283, 'Right_wheel_dist': -440, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.89, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 50590, 'Left_wheel_dist': 3279, 'Right_wheel_dist': -444, 'IMU_roll': -0.00, 'IMU_pitch': -0.03, 'IMU_yaw': 2.89, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 50690, 'Left_wheel_dist': 3273, 'Right_wheel_dist': -449, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.18, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 50787, 'Left_wheel_dist': 3268, 'Right_wheel_dist': -453, 'IMU_roll': -0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.19, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 50886, 'Left_wheel_dist': 3264, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 2.87, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 50985, 'Left_wheel_dist': 3262, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.85, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.80, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 51091, 'Left_wheel_dist': 3262, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.87, 'IMU_Acc_x': -0.18, 'IMU_Acc_y': 0.10, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 51188, 'Left_wheel_dist': 3259, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.19, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 51286, 'Left_wheel_dist': 3259, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 51391, 'Left_wheel_dist': 3259, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 51488, 'Left_wheel_dist': 3259, 'Right_wheel_dist': -455, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.32, 'IMU_Acc_y': -0.26, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 51586, 'Left_wheel_dist': 3257, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 2.83, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': 0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 51691, 'Left_wheel_dist': 3257, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.07, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 51788, 'Left_wheel_dist': 3257, 'Right_wheel_dist': -455, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.85, 'IMU_Acc_x': -0.32, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.76, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 51886, 'Left_wheel_dist': 3257, 'Right_wheel_dist': -455, 'IMU_roll': 0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.14, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 51991, 'Left_wheel_dist': 3257, 'Right_wheel_dist': -455, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.81, 'IMU_Acc_x': -0.23, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 52087, 'Left_wheel_dist': 3257, 'Right_wheel_dist': -455, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 2.81, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.18, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
